"TIME","Pout=(Vout*Iout)"
0.01204793429,29.7272
0.01204794084,29.7268
0.01204794154,29.7267
0.01204794286,29.7266
0.01204794657,29.7264
0.01204796068,29.7255
0.01204826193,29.7066
0.01204885569,29.6743
0.01204990651,29.6331
0.01205125576,29.6094
0.01205384634,29.6523
0.01205524459,29.7226
0.0120552608,29.7236
0.01205530959,29.7266
0.01205533238,29.728
0.01205536344,29.73
0.01205538364,29.7313
0.01205539232,29.7318
0.01205539457,29.732
0.01205539703,29.7321
0.01205541111,29.733
0.01205542126,29.7337
0.01205548674,29.7377
0.01205558973,29.7436
0.01205577107,29.7526
0.01205622019,29.7675
0.01205668517,29.7719
0.01205711645,29.766
0.01205769948,29.7431
0.01205774827,29.7404
0.01205775617,29.74
0.01205780806,29.7369
0.0120578159,29.7365
0.01205789358,29.7317
0.01205790441,29.731
0.01205793169,29.7292
0.01205793683,29.7289
0.01205794113,29.7286
0.01205794119,29.7286
0.01205794123,29.7286
0.01205794172,29.7285
0.01205794518,29.7283
0.01205795233,29.7278
0.01205806564,29.7205
0.01205874262,29.6817
0.01205940062,29.6522
0.01206077455,29.6158
0.01206223235,29.6138
0.01206524459,29.7238
0.0120652608,29.7248
0.01206530959,29.7279
0.01206533237,29.7293
0.01206536344,29.7313
0.01206538364,29.7326
0.01206539232,29.7331
0.01206539457,29.7333
0.01206539703,29.7334
0.01206541112,29.7343
0.01206542174,29.735
0.01206549617,29.7395
0.01206559956,29.7454
0.01206567136,29.7491
0.01206568134,29.7496
0.01206592175,29.76
0.01206635732,29.7711
0.0120669863,29.77
0.01206772211,29.743
0.01206775114,29.7414
0.0120677654,29.7406
0.01206781371,29.7378
0.01206786225,29.7348
0.01206789336,29.7328
0.01206790368,29.7322
0.01206793167,29.7303
0.01206793997,29.7298
0.01206794209,29.7297
0.01206794522,29.7295
0.01206795074,29.7291
0.0120680176,29.7247
0.01206865567,29.6873
0.01206975807,29.6405
0.01207049732,29.6214
0.01207181221,29.6115
0.01207420215,29.6695
0.01207524558,29.7249
0.01207526189,29.7259
0.0120752953,29.7279
0.01207533627,29.7305
0.01207537362,29.7329
0.01207538726,29.7338
0.01207539504,29.7343
0.01207539734,29.7344
0.01207539986,29.7346
0.01207541326,29.7354
0.01207542617,29.7362
0.01207549605,29.7405
0.01207559833,29.7463
0.01207586288,29.7587
0.01207644768,29.7733
0.01207721452,29.7657
0.01207769555,29.7457
0.01207773754,29.7434
0.01207775505,29.7424
0.0120778079,29.7393
0.01207781868,29.7387
0.01207788729,29.7345
0.01207789807,29.7338
0.01207791172,29.7329
0.01207793436,29.7314
0.01207794091,29.731
0.01207794147,29.731
0.01207794152,29.731
0.01207794215,29.7309
0.01207794566,29.7307
0.0120779543,29.7301
0.01207810445,29.7205
0.01207872675,29.685
0.0120797074,29.6436
0.01208038653,29.6252
0.0120815031,29.6127
0.01208364746,29.6494
0.01208524459,29.7269
0.0120852608,29.7279
0.01208530959,29.731
0.01208533238,29.7324
0.01208536345,29.7344
0.01208538364,29.7357
0.01208539232,29.7362
0.01208539458,29.7364
0.01208539704,29.7365
0.01208541107,29.7374
0.0120854209,29.738
0.01208548067,29.7417
0.01208558427,29.7477
0.01208582151,29.7591
0.01208634925,29.7742
0.01208697092,29.7734
0.01208768904,29.748
0.01208773096,29.7457
0.01208775456,29.7444
0.01208779281,29.7422
0.01208781295,29.741
0.01208787313,29.7373
0.01208789881,29.7357
0.0120879136,29.7347
0.01208793605,29.7333
0.01208794153,29.7329
0.01208794181,29.7329
0.01208794499,29.7327
0.01208794902,29.7324
0.01208798,29.7304
0.01208840674,29.7042
0.01208934727,29.6585
0.01209055076,29.6236
0.0120917794,29.6146
0.01209417454,29.6716
0.01209524587,29.7282
0.01209526201,29.7292
0.01209529771,29.7314
0.01209533722,29.7339
0.01209537687,29.7364
0.01209538794,29.7371
0.0120953945,29.7376
0.01209539666,29.7377
0.01209539898,29.7379
0.01209541024,29.7386
0.01209542568,29.7396
0.01209547167,29.7424
0.01209557501,29.7484
0.01209570777,29.7552
0.01209607332,29.7694
0.01209670827,29.7775
0.01209712926,29.7714
0.01209769643,29.749
0.01209772645,29.7474
0.01209775485,29.7458
0.01209780698,29.7427
0.01209781655,29.7422
0.01209789044,29.7376
0.01209790039,29.737
0.01209791952,29.7357
0.01209793882,29.7345
0.01209794157,29.7343
0.01209794431,29.7341
0.01209794688,29.7339
0.01209796349,29.7329
0.01209838313,29.707
0.01209913961,29.6687
0.01209980824,29.6437
0.01210095343,29.6194
0.01210309476,29.6357
0.01210524459,29.7301
0.0121052608,29.7311
0.01210530959,29.7341
0.01210533237,29.7356
0.01210536343,29.7375
0.01210538364,29.7388
0.01210539232,29.7394
0.01210539458,29.7395
0.01210539703,29.7397
0.0121054111,29.7406
0.01210542101,29.7412
0.01210548081,29.7449
0.01210558446,29.7508
0.01210582582,29.7625
0.01210636,29.7775
0.01210699481,29.7761
0.01210771534,29.7497
0.01210774974,29.7478
0.01210775747,29.7473
0.01210780899,29.7443
0.01210781849,29.7438
0.01210789461,29.7391
0.0121079058,29.7383
0.01210793247,29.7366
0.01210793719,29.7363
0.01210794163,29.736
0.01210794467,29.7358
0.01210794815,29.7356
0.01210797057,29.7341
0.01210840045,29.7077
0.01210908274,29.6728
0.01211002459,29.6388
0.01211096096,29.6208
0.01211257549,29.6259
0.01211524459,29.7311
0.0121152608,29.7321
0.01211530959,29.7351
0.01211533238,29.7365
0.01211536344,29.7385
0.01211538364,29.7398
0.01211539232,29.7403
0.01211539458,29.7405
0.01211539704,29.7406
0.01211541108,29.7415
0.01211542089,29.7422
0.01211548096,29.7458
0.01211558456,29.7518
0.01211582467,29.7633
0.01211635646,29.7783
0.01211698782,29.7771
0.01211768873,29.7519
0.0121177249,29.7499
0.01211775531,29.7482
0.01211779553,29.7459
0.01211781389,29.7448
0.01211788289,29.7405
0.0121178965,29.7397
0.01211790855,29.7389
0.01211793876,29.7369
0.0121179425,29.7367
0.01211794529,29.7365
0.01211795061,29.7361
0.01211802949,29.731
0.01211855801,29.6996
0.01211949615,29.6565
0.01212016018,29.6357
0.01212137196,29.6182
0.01212366566,29.6547
0.01212524459,29.7313
0.0121252608,29.7323
0.01212530959,29.7353
0.01212533238,29.7368
0.01212536344,29.7387
0.01212538364,29.74
0.01212539232,29.7406
0.01212539458,29.7407
0.01212539704,29.7409
0.01212541108,29.7418
0.0121254209,29.7424
0.01212548086,29.7461
0.01212558443,29.752
0.01212591519,29.7671
0.01212634256,29.7783
0.01212695542,29.7777
0.0121276896,29.7519
0.01212773786,29.7493
0.01212775635,29.7482
0.01212780679,29.7453
0.01212781417,29.7448
0.01212788851,29.7402
0.01212789937,29.7395
0.01212791568,29.7385
0.01212793629,29.7371
0.01212794129,29.7368
0.01212794135,29.7368
0.01212794182,29.7368
0.01212794532,29.7365
0.01212795214,29.7361
0.01212807702,29.728
0.01212866038,29.6941
0.01212957707,29.6535
0.01213122055,29.6188
0.0121330938,29.637
0.01213524459,29.731
0.0121352608,29.732
0.01213530959,29.735
0.01213533237,29.7364
0.01213536342,29.7384
0.01213538365,29.7397
0.01213539232,29.7402
0.01213539457,29.7404
0.01213539703,29.7405
0.01213541116,29.7414
0.01213542194,29.7421
0.01213548934,29.7462
0.01213559449,29.7522
0.01213589424,29.766
0.01213630504,29.7773
0.01213686999,29.7785
0.01213769131,29.7513
0.01213773479,29.749
0.0121377521,29.748
0.01213777498,29.7467
0.01213781397,29.7444
0.01213788642,29.7399
0.01213790045,29.739
0.01213791908,29.7378
0.01213793721,29.7366
0.01213794149,29.7363
0.01213794154,29.7363
0.01213794178,29.7363
0.01213794432,29.7361
0.01213794684,29.736
0.01213796053,29.735
0.01213828319,29.7148
0.01213911659,29.6714
0.01213996173,29.6404
0.01214074825,29.6232
0.01214213467,29.6194
0.0121451845,29.7261
0.01214525903,29.7307
0.0121452696,29.7313
0.01214533407,29.7354
0.0121453519,29.7365
0.01214538669,29.7387
0.0121453955,29.7393
0.01214539787,29.7394
0.01214540015,29.7395
0.01214540412,29.7398
0.01214542401,29.7411
0.01214543974,29.7421
0.01214552991,29.7474
0.01214566272,29.7546
0.01214612469,29.7724
0.01214680294,29.7784
0.01214769152,29.7508
0.01214773505,29.7484
0.01214775266,29.7474
0.0121477766,29.746
0.01214781295,29.7439
0.01214787559,29.7401
0.01214789887,29.7386
0.01214791436,29.7376
0.01214794116,29.7358
0.0121479426,29.7357
0.01214794587,29.7355
0.01214795466,29.7349
0.01214814165,29.723
0.01214868905,29.6917
0.01214962782,29.6511
0.01215127229,29.6182
0.01215315241,29.6387
0.01215524459,29.7315
0.0121552608,29.7325
0.01215530959,29.7355
0.01215533238,29.737
0.01215536345,29.7389
0.01215538365,29.7402
0.01215539233,29.7408
0.01215539458,29.7409
0.01215539704,29.7411
0.01215541103,29.742
0.01215542081,29.7426
0.01215548122,29.7463
0.01215558507,29.7523
0.01215591073,29.7673
0.01215633121,29.7784
0.01215692959,29.7786
0.0121576911,29.7524
0.0121577455,29.7494
0.0121577556,29.7488
0.0121578066,29.7458
0.01215781366,29.7454
0.01215788942,29.7407
0.01215790084,29.74
0.01215792139,29.7387
0.01215794071,29.7374
0.01215794247,29.7373
0.01215794563,29.7371
0.01215795357,29.7366
0.01215810697,29.7267
0.01215885728,29.6847
0.01215970464,29.6499
0.01216042255,29.6305
0.01216169954,29.6188
0.01216402182,29.6694
0.01216524459,29.7325
0.0121652608,29.7335
0.01216530959,29.7365
0.01216533238,29.7379
0.01216536344,29.7399
0.01216538365,29.7412
0.01216539232,29.7417
0.01216539458,29.7419
0.01216539704,29.742
0.01216541106,29.7429
0.01216542082,29.7436
0.01216548101,29.7473
0.01216558481,29.7532
0.01216581958,29.7645
0.0121663456,29.7795
0.01216696255,29.7789
0.01216768955,29.7532
0.0121677389,29.7505
0.01216775636,29.7496
0.01216780623,29.7466
0.01216781372,29.7462
0.01216788925,29.7415
0.01216790062,29.7408
0.01216792051,29.7395
0.01216794101,29.7382
0.01216794137,29.7381
0.01216794228,29.7381
0.01216794627,29.7378
0.01216795997,29.7369
0.0121681823,29.7228
0.0121690038,29.6785
0.01216991477,29.6439
0.01217081316,29.6245
0.01217233394,29.624
0.01217524587,29.7325
0.01217526188,29.7335
0.01217531396,29.7368
0.01217533349,29.738
0.01217537432,29.7406
0.01217538555,29.7413
0.01217539246,29.7417
0.01217539477,29.7419
0.01217539746,29.7421
0.01217541211,29.743
0.01217543126,29.7442
0.01217551831,29.7494
0.01217561275,29.7547
0.01217564576,29.7564
0.01217571192,29.7597
0.01217621882,29.7772
0.01217668914,29.7815
0.01217714438,29.7749
0.01217771827,29.7515
0.01217775302,29.7496
0.0121777822,29.7479
0.01217781507,29.7459
0.01217788594,29.7415
0.01217790064,29.7406
0.01217791973,29.7394
0.01217793858,29.7381
0.01217794254,29.7379
0.01217794576,29.7377
0.01217795347,29.7371
0.0121780972,29.7279
0.01217866836,29.6948
0.01217949368,29.6577
0.01218085684,29.6234
0.01218234566,29.6236
0.01218524459,29.7317
0.0121852608,29.7327
0.01218530959,29.7358
0.01218533238,29.7372
0.01218536345,29.7392
0.01218538365,29.7404
0.01218539233,29.741
0.01218539458,29.7411
0.01218539704,29.7413
0.01218541104,29.7422
0.01218542082,29.7428
0.01218548112,29.7465
0.01218558495,29.7524
0.01218591266,29.7674
0.01218633571,29.7785
0.01218693982,29.7783
0.0121876907,29.7521
0.01218774149,29.7493
0.01218775321,29.7487
0.01218778599,29.7468
0.01218781338,29.7452
0.01218787905,29.7411
0.01218789707,29.74
0.01218790972,29.7391
0.01218793657,29.7374
0.01218794148,29.7371
0.0121879429,29.737
0.01218794621,29.7367
0.01218795981,29.7358
0.01218821828,29.7194
0.01218895952,29.6793
0.01218966567,29.6506
0.01219031018,29.6322
0.01219135068,29.6182
0.01219330539,29.6428
0.01219524459,29.7309
0.0121952608,29.7319
0.01219530959,29.735
0.01219533238,29.7364
0.01219536345,29.7384
0.01219538365,29.7396
0.01219539233,29.7402
0.01219539458,29.7403
0.01219539705,29.7405
0.01219541102,29.7414
0.01219542081,29.742
0.0121954813,29.7457
0.01219558516,29.7516
0.01219590986,29.7665
0.01219632915,29.7776
0.01219692493,29.7777
0.01219769111,29.7513
0.01219774543,29.7483
0.01219775561,29.7477
0.01219780685,29.7447
0.01219781381,29.7443
0.01219788215,29.7401
0.01219789613,29.7392
0.01219790801,29.7384
0.01219793602,29.7366
0.01219794163,29.7362
0.01219794433,29.736
0.01219794683,29.7359
0.01219796529,29.7346
0.01219833706,29.7115
0.01219899765,29.6767
0.01220030929,29.6313
0.01220156076,29.6168
0.01220401313,29.6667
0.01220524459,29.7299
0.0122052608,29.7309
0.01220530959,29.7339
0.01220533238,29.7354
0.01220536345,29.7373
0.01220538365,29.7386
0.01220539233,29.7392
0.01220539458,29.7393
0.01220539705,29.7395
0.01220541103,29.7403
0.01220542081,29.741
0.01220548121,29.7447
0.01220558506,29.7506
0.01220567482,29.7553
0.01220602442,29.7694
0.0122065716,29.7788
0.01220768985,29.7503
0.01220773752,29.7477
0.01220775504,29.7467
0.01220780405,29.7438
0.01220781379,29.7432
0.01220787925,29.7392
0.01220789674,29.7381
0.01220790915,29.7373
0.01220793477,29.7356
0.01220794137,29.7352
0.01220794186,29.7351
0.01220794537,29.7349
0.01220795143,29.7345
0.01220806805,29.7269
0.01220871568,29.6895
0.01220971347,29.647
0.01221043498,29.6276
0.01221166047,29.6158
0.01221411146,29.6698
0.01221524758,29.729
0.01221526408,29.7301
0.01221531623,29.7333
0.0122153356,29.7345
0.01221537655,29.7371
0.01221538786,29.7378
0.0122153946,29.7383
0.0122153969,29.7384
0.01221539951,29.7386
0.01221541462,29.7395
0.01221542362,29.7401
0.01221549651,29.7446
0.01221560166,29.7505
0.01221561451,29.7512
0.01221590704,29.7644
0.01221632911,29.7756
0.01221692146,29.7759
0.01221769125,29.7495
0.01221774181,29.7467
0.0122177536,29.7461
0.01221779286,29.7438
0.01221781364,29.7426
0.01221787356,29.7389
0.01221789558,29.7375
0.01221790701,29.7368
0.01221793787,29.7347
0.01221794186,29.7345
0.01221794507,29.7343
0.01221794956,29.734
0.01221800806,29.7301
0.01221848763,29.7012
0.01221916547,29.6676
0.01222011011,29.6348
0.01222103747,29.6182
0.01222268853,29.626
0.01222524459,29.7291
0.0122252608,29.7301
0.0122253096,29.7331
0.01222533239,29.7346
0.01222536359,29.7365
0.01222538365,29.7378
0.01222539216,29.7384
0.01222539439,29.7385
0.01222539677,29.7387
0.01222540939,29.7395
0.01222542426,29.7404
0.01222549051,29.7445
0.01222559961,29.7506
0.01222594024,29.7659
0.01222638518,29.7767
0.01222705641,29.7737
0.01222769744,29.7494
0.012227731,29.7476
0.01222775485,29.7462
0.01222780264,29.7434
0.01222781394,29.7428
0.01222788077,29.7386
0.01222789559,29.7377
0.01222790704,29.737
0.01222793524,29.7351
0.01222794125,29.7347
0.01222794135,29.7347
0.01222794156,29.7347
0.01222794462,29.7345
0.01222794822,29.7343
0.01222797978,29.7322
0.01222843626,29.7043
0.01222947732,29.6551
0.01223027592,29.6309
0.01223169412,29.6158
0.01223403798,29.667
0.01223524459,29.7293
0.0122352608,29.7303
0.01223530959,29.7333
0.01223533238,29.7348
0.01223536344,29.7367
0.01223538365,29.738
0.01223539233,29.7386
0.01223539458,29.7387
0.01223539705,29.7389
0.01223541104,29.7398
0.01223542081,29.7404
0.01223548115,29.7441
0.012235585,29.75
0.01223591205,29.765
0.01223633428,29.7762
0.01223693656,29.7761
0.01223769086,29.7499
0.01223774209,29.7471
0.01223775384,29.7464
0.01223778695,29.7445
0.0122378134,29.743
0.01223787506,29.7392
0.01223789458,29.7379
0.01223790549,29.7372
0.01223793587,29.7352
0.01223794183,29.7348
0.0122379447,29.7347
0.01223794812,29.7344
0.01223797904,29.7324
0.01223846833,29.7026
0.01223940781,29.6579
0.01224094102,29.6195
0.01224242746,29.6219
0.01224517586,29.7251
0.01224525887,29.7301
0.0122452703,29.7308
0.01224533223,29.7347
0.01224534842,29.7357
0.01224538582,29.7381
0.01224539488,29.7387
0.01224539759,29.7389
0.01224539988,29.739
0.01224540371,29.7393
0.01224542252,29.7404
0.01224543316,29.7411
0.01224552381,29.7466
0.01224563624,29.7528
0.0122460288,29.7692
0.01224660994,29.7787
0.01224768852,29.7507
0.01224772281,29.7488
0.01224775172,29.7472
0.01224777066,29.7461
0.01224781259,29.7437
0.01224785102,29.7413
0.0122478956,29.7385
0.01224790707,29.7378
0.01224793336,29.7361
0.01224793714,29.7358
0.01224794145,29.7356
0.01224794184,29.7355
0.01224794531,29.7353
0.01224795105,29.7349
0.01224804246,29.729
0.01224863248,29.6945
0.01224957492,29.6528
0.01225117779,29.6189
0.01225294406,29.6336
0.01225524459,29.7319
0.0122552608,29.7329
0.01225530959,29.736
0.01225533238,29.7374
0.01225536344,29.7394
0.01225538365,29.7407
0.01225539233,29.7412
0.01225539459,29.7414
0.01225539705,29.7415
0.01225541103,29.7424
0.01225542081,29.743
0.01225548115,29.7468
0.012255585,29.7527
0.01225591187,29.7678
0.01225633388,29.779
0.01225693566,29.7791
0.0122576909,29.7531
0.01225774225,29.7502
0.01225775448,29.7495
0.01225779691,29.7471
0.01225781293,29.7461
0.01225786929,29.7427
0.0122578953,29.7411
0.01225790661,29.7403
0.01225793569,29.7384
0.0122579416,29.7381
0.01225794333,29.7379
0.01225794624,29.7377
0.01225795773,29.737
0.01225816099,29.724
0.0122588021,29.6882
0.01225942998,29.6606
0.01226093936,29.6233
0.01226269496,29.6304
0.01226524459,29.7338
0.0122652608,29.7348
0.01226530959,29.7378
0.01226533238,29.7392
0.01226536344,29.7412
0.01226538365,29.7425
0.01226539233,29.7431
0.01226539459,29.7432
0.01226539705,29.7434
0.01226541101,29.7442
0.01226542081,29.7449
0.01226548146,29.7486
0.01226558528,29.7546
0.01226588877,29.7687
0.01226629683,29.7802
0.01226685034,29.7819
0.01226769301,29.7546
0.01226774261,29.7519
0.01226775469,29.7512
0.01226780697,29.7481
0.01226781668,29.7476
0.01226788542,29.7433
0.01226789703,29.7426
0.01226790959,29.7418
0.01226793557,29.7401
0.01226794172,29.7397
0.01226794488,29.7395
0.01226794849,29.7392
0.01226797487,29.7375
0.01226853374,29.7039
0.01226917027,29.6727
0.01226980772,29.6489
0.01227107033,29.6234
0.01227355992,29.6544
0.01227524459,29.7349
0.0122752608,29.7359
0.01227530959,29.7389
0.01227533238,29.7403
0.01227536344,29.7423
0.01227538365,29.7436
0.01227539233,29.7441
0.01227539459,29.7443
0.01227539705,29.7445
0.01227541101,29.7453
0.01227542081,29.746
0.01227548143,29.7497
0.01227558531,29.7556
0.01227590808,29.7705
0.01227632499,29.7817
0.01227691559,29.7821
0.01227769113,29.7556
0.01227774498,29.7527
0.01227775619,29.752
0.01227780834,29.749
0.01227781557,29.7486
0.01227788566,29.7443
0.01227789719,29.7435
0.01227790994,29.7427
0.01227793632,29.741
0.01227794134,29.7406
0.01227794157,29.7406
0.01227794447,29.7404
0.01227794799,29.7402
0.01227797357,29.7385
0.0122784503,29.7094
0.01227910119,29.6766
0.01227998294,29.6445
0.01228084758,29.6266
0.01228235506,29.6269
0.01228524459,29.7353
0.0122852608,29.7363
0.01228530959,29.7393
0.01228533238,29.7407
0.01228536344,29.7427
0.01228538365,29.744
0.01228539233,29.7445
0.01228539459,29.7447
0.01228539705,29.7448
0.01228541102,29.7457
0.01228542081,29.7463
0.01228548139,29.7501
0.01228558526,29.756
0.01228590875,29.7709
0.01228632655,29.782
0.01228691909,29.7823
0.01228769111,29.7559
0.01228774489,29.7529
0.01228775572,29.7523
0.01228780841,29.7493
0.01228781829,29.7487
0.0122878885,29.7443
0.01228789872,29.7437
0.01228791372,29.7427
0.01228793441,29.7413
0.01228794088,29.7409
0.01228794129,29.7409
0.01228794135,29.7409
0.01228794195,29.7408
0.01228794594,29.7406
0.01228795688,29.7399
0.01228813855,29.7282
0.01228876192,29.6929
0.01228953232,29.6593
0.01229120348,29.6232
0.01229302038,29.6395
0.01229524459,29.7355
0.0122952608,29.7365
0.01229530959,29.7395
0.01229533238,29.7409
0.01229536344,29.7429
0.01229538365,29.7442
0.01229539233,29.7447
0.01229539459,29.7449
0.01229539705,29.745
0.012295411,29.7459
0.01229542081,29.7465
0.0122954816,29.7503
0.01229558544,29.7562
0.01229588586,29.7702
0.01229629299,29.7816
0.01229684164,29.7835
0.01229769347,29.7559
0.01229774138,29.7533
0.01229775298,29.7526
0.01229778515,29.7507
0.01229781319,29.7491
0.01229787783,29.7451
0.01229789863,29.7438
0.01229791344,29.7428
0.01229793596,29.7413
0.01229794139,29.741
0.01229794188,29.741
0.01229794523,29.7407
0.01229795062,29.7404
0.01229803729,29.7347
0.01229871211,29.6956
0.01229965668,29.6549
0.01230131901,29.6225
0.01230324145,29.6453
0.01230524459,29.7354
0.0123052608,29.7364
0.01230530959,29.7394
0.01230533238,29.7408
0.01230536345,29.7428
0.01230538365,29.7441
0.01230539233,29.7446
0.01230539459,29.7448
0.01230539705,29.7449
0.01230541099,29.7458
0.01230542081,29.7465
0.01230548174,29.7502
0.0123055856,29.7561
0.01230587755,29.7698
0.0123062819,29.7813
0.01230681688,29.7836
0.01230769509,29.7557
0.01230774306,29.753
0.01230775296,29.7525
0.01230778371,29.7507
0.01230781281,29.749
0.01230787985,29.7448
0.01230789934,29.7436
0.01230791527,29.7426
0.01230793454,29.7413
0.0123079415,29.7408
0.01230794234,29.7408
0.01230794547,29.7406
0.01230795238,29.7401
0.01230806191,29.733
0.01230874567,29.6937
0.01230983977,29.6487
0.01231060974,29.6301
0.0123118772,29.6223
0.01231433045,29.6855
0.01231523714,29.7345
0.01231526225,29.736
0.01231529373,29.738
0.01231533475,29.7405
0.01231535839,29.742
0.01231538608,29.7438
0.01231539462,29.7443
0.01231539683,29.7445
0.01231539912,29.7446
0.01231540402,29.7449
0.01231542277,29.7461
0.01231546196,29.7486
0.01231556357,29.7545
0.01231565174,29.7592
0.01231572071,29.7626
0.01231606843,29.776
0.01231667305,29.7842
0.01231709775,29.7788
0.01231771099,29.7548
0.01231775095,29.7526
0.01231776131,29.752
0.01231781344,29.749
0.01231785331,29.7465
0.01231789839,29.7437
0.01231791242,29.7428
0.01231794146,29.7409
0.01231794327,29.7408
0.01231794579,29.7406
0.01231795195,29.7402
0.01231806071,29.7332
0.01231872517,29.6949
0.01231981096,29.65
0.01232060861,29.6306
0.01232197537,29.6237
0.01232470887,29.7054
0.01232520847,29.7339
0.01232526175,29.7372
0.01232528481,29.7386
0.01232533448,29.7417
0.01232535247,29.7428
0.01232538587,29.745
0.01232539479,29.7455
0.01232539706,29.7457
0.01232539934,29.7458
0.01232540344,29.7461
0.01232542276,29.7473
0.01232544623,29.7488
0.01232554204,29.7545
0.01232566766,29.7613
0.01232612505,29.7789
0.0123265038,29.7852
0.01232736456,29.7723
0.01232769499,29.7573
0.01232774614,29.7545
0.01232775572,29.754
0.01232780749,29.7509
0.01232781556,29.7505
0.01232788903,29.7459
0.01232789931,29.7453
0.01232791535,29.7443
0.01232793484,29.743
0.01232794111,29.7426
0.01232794171,29.7425
0.01232794473,29.7423
0.01232794822,29.7421
0.0123279713,29.7406
0.01232842251,29.7131
0.01232914073,29.6771
0.01233015683,29.6423
0.01233119546,29.6259
0.01233304441,29.6433
0.01233524459,29.7392
0.0123352608,29.7402
0.01233530959,29.7433
0.01233533238,29.7447
0.01233536344,29.7467
0.01233538365,29.748
0.01233539233,29.7485
0.01233539459,29.7487
0.01233539705,29.7489
0.01233541098,29.7497
0.01233542081,29.7504
0.0123354818,29.7541
0.01233558567,29.7601
0.01233587487,29.7737
0.01233627838,29.7854
0.01233680915,29.788
0.01233769555,29.7602
0.01233774399,29.7575
0.01233775348,29.757
0.01233778885,29.7549
0.0123378165,29.7533
0.01233789044,29.7488
0.01233790096,29.7481
0.01233792126,29.7468
0.01233793784,29.7457
0.01233794156,29.7454
0.01233794227,29.7454
0.01233794573,29.7452
0.01233795359,29.7446
0.01233809428,29.7356
0.01233866,29.7029
0.01233946196,29.6667
0.01234077671,29.6327
0.01234219975,29.6305
0.01234516664,29.7362
0.01234525855,29.7418
0.01234526898,29.7425
0.01234533384,29.7465
0.01234535274,29.7477
0.01234538663,29.7499
0.01234539577,29.7505
0.01234539796,29.7506
0.01234540025,29.7508
0.01234540772,29.7513
0.0123454261,29.7524
0.01234545218,29.7541
0.01234555109,29.7599
0.01234572768,29.7691
0.01234624422,29.7866
0.01234673586,29.7904
0.01234769254,29.7625
0.01234773466,29.7602
0.01234775171,29.7592
0.01234777488,29.7579
0.0123478124,29.7557
0.01234785362,29.7532
0.01234789808,29.7504
0.01234791203,29.7495
0.0123479391,29.7478
0.01234794193,29.7476
0.01234794504,29.7474
0.01234795003,29.747
0.01234801896,29.7426
0.01234858653,29.7091
0.01234930978,29.6751
0.01235043731,29.6411
0.01235158157,29.6299
0.01235379158,29.6721
0.01235524459,29.7447
0.0123552608,29.7457
0.01235530959,29.7487
0.01235533238,29.7502
0.01235536345,29.7521
0.01235538365,29.7534
0.01235539234,29.754
0.0123553946,29.7541
0.01235539706,29.7543
0.01235541094,29.7552
0.01235542079,29.7558
0.01235548262,29.7596
0.01235558655,29.7656
0.01235586083,29.7786
0.0123562609,29.7906
0.01235677147,29.7938
0.01235769847,29.7655
0.01235774747,29.7628
0.01235775561,29.7624
0.01235780886,29.7593
0.01235782059,29.7586
0.01235788889,29.7544
0.01235789885,29.7537
0.01235791445,29.7527
0.01235793394,29.7514
0.01235794107,29.751
0.01235794368,29.7508
0.01235794607,29.7506
0.01235795796,29.7499
0.01235825464,29.7312
0.01235888355,29.6972
0.01235963715,29.666
0.01236028566,29.6474
0.01236140058,29.633
0.01236345273,29.6629
0.01236524459,29.7471
0.0123652608,29.7481
0.01236530959,29.7511
0.01236533238,29.7526
0.01236536344,29.7545
0.01236538365,29.7558
0.01236539233,29.7564
0.01236539459,29.7565
0.01236539706,29.7567
0.01236541098,29.7576
0.01236542081,29.7582
0.01236548176,29.7619
0.01236558563,29.7679
0.01236587558,29.7815
0.01236627928,29.7932
0.01236681113,29.7956
0.01236769542,29.7678
0.0123677438,29.7651
0.01236775318,29.7646
0.01236778805,29.7626
0.01236781404,29.761
0.01236787679,29.7572
0.01236789439,29.7561
0.01236790538,29.7554
0.0123679343,29.7535
0.01236794127,29.753
0.01236794279,29.7529
0.01236794571,29.7527
0.01236795599,29.752
0.01236815553,29.7393
0.01236882974,29.7017
0.01236959373,29.6693
0.01237024578,29.6501
0.01237138684,29.6347
0.01237348384,29.6653
0.01237524459,29.7482
0.0123752608,29.7492
0.0123753096,29.7522
0.01237533239,29.7537
0.01237536359,29.7557
0.01237538365,29.7569
0.01237539216,29.7575
0.01237539439,29.7576
0.01237539677,29.7578
0.01237540941,29.7586
0.01237542257,29.7594
0.01237547514,29.7626
0.01237558001,29.7687
0.01237588704,29.783
0.01237629741,29.7945
0.01237685332,29.7962
0.01237769142,29.7688
0.01237773047,29.7667
0.01237775454,29.7654
0.01237779901,29.7628
0.01237781324,29.7619
0.01237788018,29.7578
0.01237789771,29.7567
0.01237791119,29.7558
0.01237793544,29.7542
0.01237794163,29.7538
0.01237794446,29.7536
0.01237794724,29.7534
0.01237796945,29.752
0.01237840371,29.7253
0.01237913808,29.6881
0.01238024552,29.6506
0.01238142041,29.635
0.01238353914,29.6673
0.01238524459,29.7482
0.0123852608,29.7492
0.0123853096,29.7523
0.01238533239,29.7537
0.01238536359,29.7557
0.01238538365,29.7569
0.01238539216,29.7575
0.01238539439,29.7576
0.01238539677,29.7578
0.01238540941,29.7586
0.01238542255,29.7594
0.01238547493,29.7626
0.01238557977,29.7687
0.01238588433,29.7829
0.01238629139,29.7943
